Timestamp,Temperature,Humidity,CO2,PM10,PM2.5,AQI
2025-06-10 17:00:00,14.9,78.2,346.3,61.7,33.9,53
2025-06-10 18:00:00,12.2,77.4,361.0,67.2,45.6,80
2025-06-10 19:00:00,13.6,76.0,348.0,55.1,31.0,48
2025-06-10 20:00:00,13.7,71.1,363.1,61.5,36.3,59
2025-06-10 21:00:00,14.0,71.5,362.9,40.5,25.7,47
2025-06-10 22:00:00,16.6,65.8,399.2,87.3,55.4,109
2025-06-10 23:00:00,17.5,66.7,390.5,76.6,50.8,84
2025-06-11 00:00:00,18.4,52.6,394.7,65.8,43.5,72
2025-06-11 01:00:00,19.0,63.9,419.4,69.6,47.3,82
2025-06-11 02:00:00,22.2,58.8,435.2,79.4,47.5,84
2025-06-11 03:00:00,25.8,55.9,438.9,94.4,56.4,93
2025-06-11 04:00:00,23.5,57.3,437.8,59.1,41.9,71
2025-06-11 05:00:00,25.5,48.3,459.8,90.7,52.2,90
2025-06-11 06:00:00,20.8,65.1,462.3,87.5,55.0,100
2025-06-11 07:00:00,23.5,55.5,430.0,89.9,55.8,102
2025-06-11 08:00:00,20.4,56.6,431.4,40.2,27.4,48
2025-06-11 09:00:00,18.7,54.3,429.4,69.9,39.8,69
2025-06-11 10:00:00,19.1,61.5,414.5,,,59
2025-06-11 11:00:00,21.7,70.8,412.5,74.6,43.4,78
2025-06-11 12:00:00,19.9,71.6,412.6,47.0,24.8,39
2025-06-11 13:00:00,17.2,73.3,377.8,45.2,23.3,49
2025-06-11 14:00:00,12.5,74.0,385.9,86.2,55.9,93
2025-06-11 15:00:00,14.2,71.3,346.1,67.9,42.5,73
2025-06-11 16:00:00,14.5,67.2,358.7,59.4,37.9,72
2025-06-11 17:00:00,13.9,74.1,344.6,67.8,39.5,69
2025-06-11 18:00:00,9.8,74.0,355.1,70.4,42.7,80
2025-06-11 19:00:00,12.1,79.8,336.0,76.5,44.8,89
2025-06-11 20:00:00,14.3,74.8,347.0,58.1,32.4,62
2025-06-11 21:00:00,16.4,79.5,373.7,58.0,39.9,65
2025-06-11 22:00:00,12.1,75.2,373.9,72.5,41.4,68
2025-06-11 23:00:00,17.4,64.4,389.5,57.5,32.4,57
2025-06-12 00:00:00,19.3,55.0,424.2,82.0,52.3,96
2025-06-12 01:00:00,22.0,68.4,419.8,66.1,39.8,77
2025-06-12 02:00:00,22.8,66.0,438.9,83.5,52.7,90
2025-06-12 03:00:00,23.5,50.5,431.6,77.1,46.4,81
2025-06-12 04:00:00,21.4,63.5,432.5,92.4,59.2,105
2025-06-12 05:00:00,19.6,57.1,448.7,64.2,38.2,67
2025-06-12 06:00:00,22.6,56.0,434.8,62.1,37.9,75
2025-06-12 07:00:00,25.1,63.9,439.5,61.8,39.0,69
2025-06-12 08:00:00,25.2,63.8,442.5,75.8,46.7,84
2025-06-12 09:00:00,22.9,62.1,429.9,101.4,57.0,107
2025-06-12 10:00:00,21.2,63.5,423.1,86.8,56.3,109
2025-06-12 11:00:00,19.9,66.7,413.2,39.8,23.9,42
2025-06-12 12:00:00,16.7,64.2,382.2,66.9,43.0,83
2025-06-12 13:00:00,16.3,68.5,372.1,23.9,14.1,34
2025-06-12 14:00:00,18.7,66.5,348.3,75.8,45.0,80
2025-06-12 15:00:00,12.5,71.2,357.1,77.9,46.7,81
2025-06-12 16:00:00,17.0,72.4,361.5,60.1,36.7,77
2025-06-12 17:00:00,12.7,71.7,365.4,65.2,37.4,72
2025-06-12 18:00:00,16.0,75.6,352.2,64.1,37.3,67
2025-06-12 19:00:00,10.9,72.7,367.3,50.5,30.8,58
2025-06-12 20:00:00,15.5,75.5,363.7,60.6,41.1,68
2025-06-12 21:00:00,13.7,63.1,370.1,63.4,36.7,71
2025-06-12 22:00:00,13.5,68.3,374.1,76.4,47.2,75
2025-06-12 23:00:00,18.0,67.0,368.9,65.2,40.1,77
2025-06-13 00:00:00,20.9,62.2,418.1,56.2,35.4,60
2025-06-13 01:00:00,18.4,60.4,418.0,54.9,31.3,48
2025-06-13 02:00:00,18.3,51.0,443.8,51.1,29.8,43
2025-06-13 03:00:00,22.0,58.8,429.7,88.3,56.2,98
2025-06-13 04:00:00,22.7,58.9,470.2,64.1,42.7,80
2025-06-13 05:00:00,24.3,57.5,447.0,83.4,49.4,81
2025-06-13 06:00:00,25.1,60.1,442.7,98.9,61.0,103
2025-06-13 07:00:00,22.8,56.6,444.3,68.9,41.9,72
2025-06-13 08:00:00,26.0,59.2,441.8,55.5,40.8,77
2025-06-13 09:00:00,21.8,59.4,430.3,70.6,43.8,83
2025-06-13 10:00:00,19.5,64.3,414.6,70.0,44.0,79
2025-06-13 11:00:00,15.7,55.5,389.2,,,108
2025-06-13 12:00:00,17.1,61.5,386.1,88.6,53.7,100
2025-06-13 13:00:00,15.7,76.4,392.2,75.2,44.9,78
2025-06-13 14:00:00,17.1,58.5,361.3,82.4,50.4,95
2025-06-13 15:00:00,15.2,71.9,343.6,63.8,36.5,59
2025-06-13 16:00:00,11.2,79.8,343.5,60.3,39.6,73
2025-06-13 17:00:00,13.6,74.2,349.6,54.9,34.5,56
2025-06-13 18:00:00,14.5,72.7,342.8,45.1,26.5,48
2025-06-13 19:00:00,16.6,74.7,350.8,72.7,46.8,90
2025-06-13 20:00:00,15.9,71.0,351.9,71.0,42.1,76
2025-06-13 21:00:00,16.6,71.1,379.1,61.3,38.9,69
2025-06-13 22:00:00,16.3,65.2,385.2,70.0,39.9,72
2025-06-13 23:00:00,18.2,71.7,415.0,44.9,29.1,55
2025-06-14 00:00:00,21.2,70.6,402.1,65.5,34.6,73
2025-06-14 01:00:00,17.3,60.3,415.7,82.7,46.4,86
2025-06-14 02:00:00,20.4,51.8,441.7,65.6,40.6,70
2025-06-14 03:00:00,20.5,54.2,443.2,75.7,44.1,78
2025-06-14 04:00:00,23.5,54.5,436.5,71.9,45.7,77
2025-06-14 05:00:00,25.5,57.3,455.0,71.1,41.4,68
2025-06-14 06:00:00,21.9,49.7,453.6,63.0,39.1,58
2025-06-14 07:00:00,17.9,51.5,428.5,50.4,33.7,58
2025-06-14 08:00:00,21.3,59.2,433.5,58.0,44.8,73
2025-06-14 09:00:00,23.0,63.1,432.9,78.9,50.0,90
2025-06-14 10:00:00,21.1,57.5,434.2,52.3,30.8,52
2025-06-14 11:00:00,19.6,56.5,414.1,74.0,42.5,71
2025-06-14 12:00:00,16.9,82.2,388.5,70.6,43.6,67
2025-06-14 13:00:00,13.6,72.2,374.4,57.3,32.2,56
2025-06-14 14:00:00,16.1,69.2,378.1,78.7,50.4,81
2025-06-14 15:00:00,12.4,76.7,336.5,56.1,35.0,66
2025-06-14 16:00:00,17.8,73.1,346.0,64.1,36.6,67
2025-06-14 17:00:00,14.2,78.8,364.6,48.8,35.7,63
2025-06-14 18:00:00,11.9,75.2,353.3,39.3,22.9,48
2025-06-14 19:00:00,12.1,74.2,346.0,71.5,45.4,81
2025-06-14 20:00:00,13.8,71.9,347.9,56.0,30.4,56
2025-06-14 21:00:00,14.4,63.4,377.5,58.4,37.0,70
2025-06-14 22:00:00,18.2,78.1,381.1,74.3,44.8,78
2025-06-14 23:00:00,17.6,61.2,390.7,88.2,53.0,92
2025-06-15 00:00:00,17.1,56.5,409.6,50.0,34.0,61
2025-06-15 01:00:00,23.6,59.7,420.2,,,65
2025-06-15 02:00:00,21.0,53.6,430.8,,,109
2025-06-15 03:00:00,23.4,56.3,426.0,83.3,49.7,90
2025-06-15 04:00:00,21.3,58.7,435.7,85.7,52.0,92
2025-06-15 05:00:00,23.6,59.5,457.0,62.0,38.6,79
2025-06-15 06:00:00,23.5,58.5,455.2,66.8,44.0,73
2025-06-15 07:00:00,18.8,53.6,450.2,77.2,45.4,89
2025-06-15 08:00:00,25.9,56.6,434.2,63.6,39.2,74
2025-06-15 09:00:00,23.6,60.2,438.6,46.2,31.8,62
2025-06-15 10:00:00,19.1,51.6,416.0,58.9,40.0,71
2025-06-15 11:00:00,16.4,65.8,420.1,87.2,53.7,96
2025-06-15 12:00:00,18.0,58.2,386.6,62.9,42.0,73
2025-06-15 13:00:00,16.2,78.2,376.2,89.3,51.3,97
2025-06-15 14:00:00,15.6,68.3,368.5,62.1,40.6,74
2025-06-15 15:00:00,14.3,71.2,369.2,53.1,32.1,54
2025-06-15 16:00:00,14.3,69.6,353.7,77.3,47.8,83
2025-06-15 17:00:00,15.8,71.0,350.9,60.4,38.9,69
2025-06-15 18:00:00,14.0,85.6,346.4,63.4,44.9,79
2025-06-15 19:00:00,11.1,78.2,356.3,49.2,29.0,59
2025-06-15 20:00:00,16.5,64.5,359.3,71.7,46.5,87
2025-06-15 21:00:00,18.0,77.9,361.2,76.9,47.6,89
2025-06-15 22:00:00,22.1,74.1,381.6,68.3,42.5,77
2025-06-15 23:00:00,14.8,64.2,394.4,58.6,35.0,58
2025-06-16 00:00:00,18.9,64.5,429.4,74.9,42.4,79
2025-06-16 01:00:00,15.5,60.4,412.5,76.3,49.0,77
2025-06-16 02:00:00,21.9,68.0,421.6,73.8,47.1,85
2025-06-16 03:00:00,20.6,52.3,442.1,74.8,51.0,87
2025-06-16 04:00:00,26.2,55.7,436.0,,,94
2025-06-16 05:00:00,21.2,52.1,438.8,69.6,42.0,73
2025-06-16 06:00:00,19.3,47.0,435.3,60.0,38.0,67
2025-06-16 07:00:00,21.4,65.8,438.7,76.6,46.6,83
2025-06-16 08:00:00,17.8,50.2,432.5,69.7,43.6,82
2025-06-16 09:00:00,22.3,59.0,418.1,77.2,51.6,92
2025-06-16 10:00:00,15.6,51.5,417.2,59.7,35.6,63
2025-06-16 11:00:00,18.5,60.7,383.4,80.9,51.1,85
2025-06-16 12:00:00,13.0,67.4,399.0,84.3,52.5,88
2025-06-16 13:00:00,15.2,63.7,375.8,63.4,40.4,74
2025-06-16 14:00:00,18.0,73.0,365.9,62.1,39.8,74
2025-06-16 15:00:00,14.5,70.6,366.5,54.0,32.2,56
2025-06-16 16:00:00,11.4,79.0,357.7,,,64
2025-06-16 17:00:00,12.7,80.7,344.2,63.0,34.1,54
2025-06-16 18:00:00,12.7,71.0,354.9,81.6,48.9,90
2025-06-16 19:00:00,14.0,73.7,369.1,62.9,37.1,62
2025-06-16 20:00:00,10.9,72.9,349.9,45.9,27.8,45
2025-06-16 21:00:00,15.8,73.3,376.7,58.8,41.3,70
2025-06-16 22:00:00,10.3,68.0,369.2,72.3,47.0,84
2025-06-16 23:00:00,15.7,66.3,404.7,64.6,41.4,76
2025-06-17 00:00:00,17.3,61.5,398.9,86.0,54.7,100
2025-06-17 01:00:00,20.8,60.8,411.1,80.6,50.5,89
2025-06-17 02:00:00,20.7,64.4,441.5,63.1,37.0,69
2025-06-17 03:00:00,18.7,59.3,446.5,69.0,41.9,83
2025-06-17 04:00:00,20.2,58.2,439.2,82.8,48.8,87
2025-06-17 05:00:00,22.9,57.6,450.8,54.8,34.0,61
2025-06-17 06:00:00,22.4,53.2,442.5,81.1,50.1,87
2025-06-17 07:00:00,21.1,56.2,430.5,55.8,33.0,57
2025-06-17 08:00:00,20.6,50.4,441.9,87.9,54.6,104
2025-06-17 09:00:00,22.1,64.0,427.3,89.3,52.8,101
2025-06-17 10:00:00,18.5,46.0,410.2,80.9,48.4,86
2025-06-17 11:00:00,18.1,62.0,420.1,56.3,37.7,70
2025-06-17 12:00:00,21.3,70.7,384.9,69.4,43.2,82
2025-06-17 13:00:00,12.8,60.7,382.8,59.7,36.5,63
2025-06-17 14:00:00,10.8,71.8,380.8,60.4,31.2,49
2025-06-17 15:00:00,15.2,68.3,358.1,57.4,35.8,67
2025-06-17 16:00:00,11.6,71.1,346.7,66.3,43.5,82
2025-06-17 17:00:00,11.9,78.4,353.5,63.6,37.9,71
2025-06-17 18:00:00,11.0,74.7,354.9,80.7,49.1,86
2025-06-17 19:00:00,12.3,62.9,362.4,70.7,44.0,86
2025-06-17 20:00:00,16.7,66.9,378.7,69.8,43.8,80
2025-06-17 21:00:00,16.0,74.8,364.6,48.6,26.6,42
2025-06-17 22:00:00,17.2,69.9,382.3,59.0,38.3,60
2025-06-17 23:00:00,13.9,73.9,380.3,53.6,33.3,58
2025-06-18 00:00:00,15.8,70.9,412.7,65.4,41.7,76
2025-06-18 01:00:00,13.6,58.2,420.5,67.7,38.9,68
2025-06-18 02:00:00,18.8,70.2,428.2,69.9,42.5,86
2025-06-18 03:00:00,23.3,55.9,433.2,83.2,55.0,100
2025-06-18 04:00:00,23.1,49.6,442.5,77.6,51.0,86
2025-06-18 05:00:00,21.9,50.6,451.9,95.9,55.6,88
2025-06-18 06:00:00,22.3,42.4,440.0,61.4,34.7,63
2025-06-18 07:00:00,20.7,62.4,443.3,79.9,47.7,90
2025-06-18 08:00:00,21.8,63.6,440.1,86.5,54.3,107
2025-06-18 09:00:00,22.0,52.4,415.4,97.6,57.7,102
2025-06-18 10:00:00,16.1,58.5,409.1,48.9,32.2,66
2025-06-18 11:00:00,18.7,62.7,400.4,68.8,40.5,66
2025-06-18 12:00:00,18.6,60.0,409.7,78.7,50.3,88
2025-06-18 13:00:00,14.7,58.5,373.0,62.8,39.2,65
2025-06-18 14:00:00,15.8,68.5,369.4,56.4,32.3,62
2025-06-18 15:00:00,19.1,69.8,350.2,43.9,26.3,40
2025-06-18 16:00:00,12.5,70.8,346.2,48.9,30.5,56
2025-06-18 17:00:00,13.2,74.5,336.1,39.3,24.2,37
2025-06-18 18:00:00,10.9,80.6,357.1,54.3,38.2,77
2025-06-18 19:00:00,13.1,71.3,340.4,75.8,45.2,79
2025-06-18 20:00:00,14.3,72.3,369.1,43.9,28.6,53
2025-06-18 21:00:00,14.6,73.3,373.9,74.9,41.7,66
2025-06-18 22:00:00,13.3,70.2,379.7,75.1,47.5,78
2025-06-18 23:00:00,17.0,61.8,402.4,73.2,42.0,71
2025-06-19 00:00:00,20.8,62.7,437.1,43.4,30.4,59
2025-06-19 01:00:00,20.1,62.4,423.5,79.4,47.7,89
2025-06-19 02:00:00,22.2,51.8,418.9,76.9,45.3,86
2025-06-19 03:00:00,20.7,61.9,454.3,78.3,45.4,74
2025-06-19 04:00:00,23.4,61.4,447.9,63.3,43.0,79
2025-06-19 05:00:00,22.8,49.9,470.6,74.8,48.4,84
2025-06-19 06:00:00,20.3,54.4,444.6,85.0,51.8,89
2025-06-19 07:00:00,22.5,57.3,459.2,105.4,66.5,117
2025-06-19 08:00:00,19.3,52.6,440.0,77.6,47.7,85
2025-06-19 09:00:00,19.1,59.6,457.4,90.5,57.9,107
2025-06-19 10:00:00,19.6,60.2,416.8,82.6,47.6,91
2025-06-19 11:00:00,18.5,54.6,437.0,79.5,42.7,79
2025-06-19 12:00:00,14.2,66.8,398.3,70.5,43.4,81
2025-06-19 13:00:00,17.4,61.6,389.8,53.5,31.1,65
2025-06-19 14:00:00,15.3,74.0,386.9,68.6,42.2,79
2025-06-19 15:00:00,11.8,67.8,352.7,44.5,22.9,40
2025-06-19 16:00:00,9.5,71.7,363.7,62.8,36.3,68
2025-06-19 17:00:00,11.9,80.0,347.6,58.9,38.7,78
2025-06-19 18:00:00,11.3,75.7,351.9,73.7,47.4,80
2025-06-19 19:00:00,12.8,67.1,354.5,75.4,49.6,87
2025-06-19 20:00:00,12.4,66.2,365.8,71.2,37.0,73
2025-06-19 21:00:00,10.1,66.4,374.5,69.1,41.0,72
2025-06-19 22:00:00,14.4,69.1,374.7,75.8,48.8,91
2025-06-19 23:00:00,15.8,66.4,394.3,49.6,31.5,63
2025-06-20 00:00:00,19.0,57.8,382.7,78.3,46.7,77
2025-06-20 01:00:00,17.6,53.6,428.6,65.8,38.1,66
2025-06-20 02:00:00,23.5,58.6,447.0,75.0,44.5,86
2025-06-20 03:00:00,17.2,54.4,441.3,68.0,43.2,77
2025-06-20 04:00:00,24.3,64.7,430.0,82.7,51.0,81
2025-06-20 05:00:00,21.6,53.4,456.9,83.8,52.3,91
2025-06-20 06:00:00,23.8,62.3,442.0,83.8,55.0,102
2025-06-20 07:00:00,21.9,48.0,448.2,76.8,50.3,96
2025-06-20 08:00:00,23.3,47.3,446.8,79.1,48.3,87
2025-06-20 09:00:00,19.4,51.3,436.2,97.0,60.8,111
2025-06-20 10:00:00,16.8,65.1,430.3,56.3,32.7,57
2025-06-20 11:00:00,20.6,70.5,408.4,94.0,57.2,107
2025-06-20 12:00:00,16.2,60.4,395.6,71.0,40.0,79
2025-06-20 13:00:00,15.6,64.5,388.6,70.4,45.7,86
2025-06-20 14:00:00,16.5,63.2,369.2,63.5,37.4,66
2025-06-20 15:00:00,11.0,61.9,353.7,58.1,33.4,62
2025-06-20 16:00:00,13.6,75.8,358.5,67.1,42.3,80
2025-06-20 17:00:00,10.9,74.0,339.2,75.0,46.4,83
2025-06-20 18:00:00,11.8,73.0,349.6,,,79
2025-06-20 19:00:00,12.5,65.3,339.9,64.5,34.0,63
2025-06-20 20:00:00,10.0,79.2,354.5,114.8,72.9,138
2025-06-20 21:00:00,12.4,66.6,364.1,81.1,49.5,92
2025-06-20 22:00:00,17.7,69.5,370.6,76.8,48.5,84
2025-06-20 23:00:00,18.0,57.1,404.1,62.3,39.5,78
2025-06-21 00:00:00,17.4,60.8,416.3,57.8,38.6,71
2025-06-21 01:00:00,19.3,60.6,431.9,73.4,42.7,76
2025-06-21 02:00:00,19.4,58.5,428.2,90.1,54.7,91
2025-06-21 03:00:00,23.6,55.8,435.1,62.4,39.1,71
2025-06-21 04:00:00,21.1,56.2,454.1,60.1,39.1,79
2025-06-21 05:00:00,22.3,47.3,450.8,84.2,52.3,80
2025-06-21 06:00:00,24.2,53.9,450.9,78.9,50.6,77
2025-06-21 07:00:00,20.0,54.2,420.9,66.4,41.6,78
2025-06-21 08:00:00,24.0,56.0,447.5,57.5,38.4,70
2025-06-21 09:00:00,16.9,57.1,437.0,92.4,57.7,107
2025-06-21 10:00:00,22.1,52.6,419.4,,,83
2025-06-21 11:00:00,16.8,54.9,415.1,,,48
2025-06-21 12:00:00,15.8,53.0,399.9,52.6,32.2,53
2025-06-21 13:00:00,11.2,70.6,374.3,61.2,38.4,76
2025-06-21 14:00:00,12.9,73.0,367.7,67.8,46.0,80
2025-06-21 15:00:00,10.8,74.9,350.5,75.3,44.0,76
2025-06-21 16:00:00,11.0,73.5,368.6,80.0,47.6,72
2025-06-21 17:00:00,11.6,62.0,360.3,44.5,26.3,38
2025-06-21 18:00:00,13.8,67.5,342.2,59.7,40.0,77
2025-06-21 19:00:00,12.6,72.9,359.8,75.1,49.9,88
2025-06-21 20:00:00,13.4,71.4,362.9,77.6,49.8,94
2025-06-21 21:00:00,11.6,67.8,362.4,73.3,43.0,73
2025-06-21 22:00:00,13.1,68.5,381.8,,,100
2025-06-21 23:00:00,19.7,64.1,401.7,70.1,47.4,83
2025-06-22 00:00:00,15.9,62.1,415.6,84.9,52.2,91
2025-06-22 01:00:00,22.0,55.7,442.1,69.8,45.4,77
2025-06-22 02:00:00,19.3,61.6,431.1,,,67
2025-06-22 03:00:00,20.7,52.6,437.1,69.1,40.2,71
2025-06-22 04:00:00,23.5,46.8,451.7,82.0,49.3,86
2025-06-22 05:00:00,24.3,48.9,447.7,79.1,46.5,79
2025-06-22 06:00:00,21.5,51.0,443.8,56.0,34.1,70
2025-06-22 07:00:00,20.6,58.3,437.1,68.1,39.7,73
2025-06-22 08:00:00,20.6,54.4,405.6,69.7,44.7,81
2025-06-22 09:00:00,20.5,55.5,438.1,82.2,52.2,93
2025-06-22 10:00:00,20.5,52.4,403.1,71.3,45.1,84
2025-06-22 11:00:00,17.4,65.1,398.1,70.2,43.4,80
2025-06-22 12:00:00,17.3,60.5,396.8,52.0,34.8,57
2025-06-22 13:00:00,18.1,65.8,378.0,66.5,41.6,67
2025-06-22 14:00:00,14.4,76.0,391.3,87.1,50.8,80
2025-06-22 15:00:00,13.4,73.0,345.5,61.5,40.6,82
2025-06-22 16:00:00,9.0,63.6,376.3,47.2,31.7,54
2025-06-22 17:00:00,6.5,63.6,364.3,50.0,33.4,63
2025-06-22 18:00:00,12.5,72.1,359.5,80.3,43.1,78
2025-06-22 19:00:00,11.8,65.7,368.1,,,71
2025-06-22 20:00:00,11.6,73.7,364.2,,,69
2025-06-22 21:00:00,14.1,68.8,352.3,58.3,35.4,57
2025-06-22 22:00:00,14.6,67.2,385.7,74.1,45.4,76
2025-06-22 23:00:00,18.2,60.3,378.3,62.8,40.3,70
2025-06-23 00:00:00,17.4,69.9,400.9,66.7,42.5,68
2025-06-23 01:00:00,17.0,72.9,418.0,62.1,38.5,64
2025-06-23 02:00:00,21.6,55.0,421.1,82.8,53.8,90
2025-06-23 03:00:00,20.1,56.3,448.9,71.8,45.6,80
2025-06-23 04:00:00,22.3,53.7,443.9,85.7,52.9,92
2025-06-23 05:00:00,20.6,51.2,453.6,59.2,38.8,70
2025-06-23 06:00:00,20.2,48.3,449.5,108.8,62.3,116
2025-06-23 07:00:00,21.4,47.7,447.6,95.4,58.3,103
2025-06-23 08:00:00,20.6,48.7,431.0,48.1,32.1,50
2025-06-23 09:00:00,20.6,58.2,419.0,55.2,40.1,61
2025-06-23 10:00:00,18.0,55.8,417.9,76.1,49.2,89
2025-06-23 11:00:00,13.6,48.1,397.2,,,57
2025-06-23 12:00:00,15.1,65.8,407.7,69.6,41.8,74
2025-06-23 13:00:00,16.2,65.9,367.4,72.1,45.0,82
2025-06-23 14:00:00,12.9,75.1,393.2,61.1,39.0,77
2025-06-23 15:00:00,12.1,72.0,363.5,67.2,43.8,70
2025-06-23 16:00:00,13.9,64.1,354.6,,,54
2025-06-23 17:00:00,10.1,61.0,345.1,31.8,20.6,36
2025-06-23 18:00:00,8.5,68.6,357.0,80.5,51.4,86
2025-06-23 19:00:00,11.5,68.4,351.6,80.4,46.7,76
2025-06-23 20:00:00,11.5,74.9,363.1,91.3,59.6,113
2025-06-23 21:00:00,11.5,68.3,377.7,41.6,22.8,35
2025-06-23 22:00:00,14.2,71.8,387.3,79.4,47.6,79
2025-06-23 23:00:00,16.8,56.9,405.6,41.3,27.1,43
2025-06-24 00:00:00,17.1,65.8,411.6,89.0,58.2,110
2025-06-24 01:00:00,18.9,62.0,409.3,83.3,49.3,85
2025-06-24 02:00:00,23.1,46.0,409.4,59.7,39.0,63
2025-06-24 03:00:00,19.7,60.9,441.6,85.4,53.8,92
2025-06-24 04:00:00,21.6,53.4,448.3,78.8,43.8,78
2025-06-24 05:00:00,20.4,54.2,468.8,85.3,50.9,96
2025-06-24 06:00:00,19.7,47.9,448.5,80.6,50.2,94
2025-06-24 07:00:00,19.9,59.2,450.1,101.6,62.2,108
2025-06-24 08:00:00,19.4,48.2,447.6,97.9,62.1,109
2025-06-24 09:00:00,20.2,60.1,435.8,71.9,41.9,85
2025-06-24 10:00:00,23.0,62.3,427.8,77.8,54.0,102
2025-06-24 11:00:00,15.6,55.8,398.6,75.2,47.1,83
2025-06-24 12:00:00,14.9,73.2,384.0,44.2,31.7,45
2025-06-24 13:00:00,14.3,67.0,378.3,,,62
2025-06-24 14:00:00,14.1,71.3,348.0,93.0,59.3,100
2025-06-24 15:00:00,12.9,62.3,360.1,74.3,42.6,72
2025-06-24 16:00:00,14.3,81.8,347.3,78.4,47.0,79
2025-06-24 17:00:00,6.5,65.8,353.7,65.9,42.0,74
2025-06-24 18:00:00,6.6,77.0,347.7,62.5,39.4,71
2025-06-24 19:00:00,10.7,66.3,343.5,65.4,39.3,67
2025-06-24 20:00:00,14.5,66.8,373.3,59.1,37.6,61
2025-06-24 21:00:00,10.1,72.0,370.2,47.9,28.7,50
2025-06-24 22:00:00,8.3,71.0,389.2,68.4,38.7,67
2025-06-24 23:00:00,16.8,56.9,395.0,74.7,48.7,78
2025-06-25 00:00:00,17.4,66.1,410.9,65.2,41.3,77
2025-06-25 01:00:00,16.0,63.4,405.3,72.5,45.8,78
2025-06-25 02:00:00,17.3,51.2,443.0,90.6,48.6,86
2025-06-25 03:00:00,18.3,62.0,448.3,82.7,50.2,89
2025-06-25 04:00:00,21.1,45.4,445.9,95.8,57.5,103
2025-06-25 05:00:00,19.9,48.8,452.4,67.9,39.9,72
2025-06-25 06:00:00,22.2,54.3,459.6,88.3,53.3,89
2025-06-25 07:00:00,15.2,48.3,442.6,88.5,54.4,99
2025-06-25 08:00:00,18.5,55.2,424.0,89.9,55.6,98
2025-06-25 09:00:00,17.0,56.9,427.1,52.5,35.5,69
2025-06-25 10:00:00,17.6,57.0,420.9,78.1,47.8,90
2025-06-25 11:00:00,15.8,64.6,406.5,91.9,58.2,111
2025-06-25 12:00:00,17.2,61.9,406.9,70.8,42.4,71
2025-06-25 13:00:00,10.6,66.7,371.5,73.4,45.8,88
2025-06-25 14:00:00,13.3,73.6,361.4,78.6,47.0,85
2025-06-25 15:00:00,13.3,73.6,349.9,56.3,31.7,60
2025-06-25 16:00:00,15.3,74.9,358.2,74.2,53.9,100
2025-06-25 17:00:00,10.2,65.9,335.2,67.6,42.9,79
2025-06-25 18:00:00,11.8,74.3,357.8,62.1,43.0,72
2025-06-25 19:00:00,7.9,66.6,344.4,52.3,30.9,60
2025-06-25 20:00:00,7.4,63.3,352.5,80.6,51.2,93
2025-06-25 21:00:00,14.8,67.5,387.1,77.7,44.9,73
2025-06-25 22:00:00,14.2,61.0,393.0,88.2,54.9,96
2025-06-25 23:00:00,17.8,67.0,394.4,64.1,40.7,67
2025-06-26 00:00:00,14.0,64.5,393.2,63.7,36.6,58
2025-06-26 01:00:00,19.0,48.4,439.1,64.2,40.3,76
2025-06-26 02:00:00,22.9,51.5,428.3,67.3,42.9,69
2025-06-26 03:00:00,20.9,46.4,442.0,64.9,38.9,63
2025-06-26 04:00:00,21.2,50.1,455.2,99.7,58.8,115
2025-06-26 05:00:00,21.0,54.0,429.9,97.7,59.5,104
2025-06-26 06:00:00,17.9,50.5,443.2,78.3,47.3,88
2025-06-26 07:00:00,23.4,49.4,445.6,84.1,45.4,87
2025-06-26 08:00:00,18.8,60.1,441.1,52.2,33.4,63
2025-06-26 09:00:00,20.1,43.9,417.6,80.9,52.6,95
2025-06-26 10:00:00,14.8,63.9,422.6,94.3,59.1,106
2025-06-26 11:00:00,14.3,57.5,407.1,70.4,39.5,73
2025-06-26 12:00:00,18.3,62.4,410.4,64.8,42.4,75
2025-06-26 13:00:00,13.4,62.7,391.1,80.4,45.6,85
2025-06-26 14:00:00,15.9,75.3,367.0,81.4,54.8,97
2025-06-26 15:00:00,11.9,63.3,358.5,67.0,41.6,74
2025-06-26 16:00:00,7.7,70.8,364.0,74.6,46.0,92
2025-06-26 17:00:00,12.8,74.0,353.3,62.2,40.5,70
2025-06-26 18:00:00,9.8,63.3,336.7,51.5,32.7,58
2025-06-26 19:00:00,12.7,66.1,374.7,49.9,27.8,52
2025-06-26 20:00:00,12.0,68.7,350.3,61.1,33.6,62
2025-06-26 21:00:00,9.8,63.1,394.2,77.7,54.1,98
2025-06-26 22:00:00,14.4,61.2,385.0,64.9,39.4,64
2025-06-26 23:00:00,19.7,61.0,386.9,63.3,39.1,71
2025-06-27 00:00:00,17.6,63.4,382.7,65.9,40.3,73
2025-06-27 01:00:00,17.7,55.9,426.7,71.0,44.9,86
2025-06-27 02:00:00,21.1,60.7,414.8,90.9,60.7,112
2025-06-27 03:00:00,20.3,48.5,443.1,81.4,46.8,90
2025-06-27 04:00:00,20.9,45.9,465.5,73.2,42.4,71
2025-06-27 05:00:00,18.7,61.1,438.2,78.5,49.3,83
2025-06-27 06:00:00,21.3,48.1,457.0,97.7,63.1,115
2025-06-27 07:00:00,22.6,45.5,438.1,69.6,44.7,86
2025-06-27 08:00:00,18.2,44.7,451.1,52.6,38.6,68
2025-06-27 09:00:00,21.8,60.6,431.2,71.2,43.2,74
